question,response
"Quel est le nombre de documents avec des avertissements liés à des sections non détectées en 2024, regroupé par commune ?","### Step-by-Step Solution:
1. Filter documents from 2024 using the document_year column.
2. Use LIKE to find warning messages containing the specific text about undetected sections.
3. Group results by city_name to count how many documents had this warning per commune.
4. Order results by warning_count in descending order to highlight communes with most issues.
Here is the resulting SQL query:

SELECT d.city_name, COUNT(*) AS warning_count FROM documents d WHERE d.document_year = '2024' AND d.warning_message LIKE '%sections n''ont pas pu être extraits%' GROUP BY d.city_name ORDER BY warning_count DESC"
"Quelle est la somme totale des dépenses (D001) pour les documents M57_CA en 2024, regroupée par commune ?","### Step-by-Step Solution:
1. Join documents and extraction_results tables on document_id to access both document metadata and extracted values.
2. Filter for M57_CA documents from 2024 and the specific safir_field_id 'D001' for expenses.
3. Group results by city_name to calculate total expenses per commune.
4. Use SUM() with CAST to convert text values to real numbers for accurate summation.
5. Sort results by total_expenses in descending order to show highest spenders first.
Here is the resulting SQL query:

SELECT d.city_name, SUM(CAST(er.value AS REAL)) AS total_expenses FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.mask = 'M57_CA' AND d.document_year = '2024' AND er.safir_field_id = 'D001' GROUP BY d.city_name ORDER BY total_expenses DESC"
"Quel est le nombre moyen de pages par document en 2024, regroupé par type de budget ?","### Step-by-Step Solution:
1. Filter documents from the year 2024 using the `document_year` column.
2. Group the filtered documents by their `budget_type` (BP or BA).
3. Calculate the average number of pages (`nb_pages`) per group using the `AVG()` function.
4. Order the results by `budget_type` to present the data in a structured manner.
Here is the resulting SQL query:

SELECT d.budget_type, AVG(d.nb_pages) AS avg_pages FROM documents d WHERE d.document_year = '2024' GROUP BY d.budget_type ORDER BY d.budget_type"
"Quel est le taux de documents avec des erreurs d'extraction liées à des tableaux non détectés en 2024, regroupé par masque et type de budget ?","### Step-by-Step Solution:
1. Filter documents from the year 2024 using the `document_year` column.
2. Identify documents with error messages containing the phrase 'tableaux n''ont pas pu être extraits' using `LIKE`.
3. Calculate the error rate by dividing the count of such documents by the total number of 2024 documents, multiplied by 100 for percentage.
4. Group the results by `mask` and `budget_type` to analyze error rates across different document types.
5. Order the results by error rate in descending order to highlight the most problematic categories.
Here is the resulting SQL query:

SELECT d.mask, d.budget_type, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2024') AS error_rate FROM documents d WHERE d.document_year = '2024' AND d.error_message LIKE '%tableaux n''ont pas pu être extraits%' GROUP BY d.mask, d.budget_type ORDER BY error_rate DESC"
"Quels sont les 5 règles de validation les plus fréquentes par type de document (masque), en 2024 ?","### Step-by-Step Solution:
1. Join the `validation_rules` table with `rulesets` to access rule descriptions and versions.
2. Filter validation rules for the specified masks ('M57_CA', 'M57_CFU') and the year 2024.
3. Group the results by `mask` and `message_if_problem` to count how often each validation rule is triggered.
4. Order the results by the count in descending order to identify the most frequent validation issues.
5. Limit the output to the top 5 most frequent rules for clarity.
Here is the resulting SQL query:

SELECT vr.mask, vr.message_if_problem, COUNT(*) AS count FROM validation_rules vr JOIN rulesets rs ON vr.ruleset_id = rs.ruleset_id WHERE vr.mask IN ('M57_CA', 'M57_CFU') GROUP BY vr.mask, vr.message_if_problem ORDER BY count DESC LIMIT 5"
"Quel est le taux de règles de validation par règleset, regroupé par niveau de problème (ALERTE/ECHEC) ?","### Step-by-Step Solution:
1. Identify the relevant tables: validation_rules and rulesets are needed to link validation rules to their rulesets.
2. Join validation_rules with rulesets on ruleset_id to access ruleset descriptions.
3. Group results by ruleset description and level_of_problem to calculate percentages.
4. Use COUNT(*) to find the number of rules per group and divide by total rules to get percentages.
5. Format the output to show percentages with two decimal places.
Here is the resulting SQL query:

SELECT rs.description, vr.level_of_problem, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM validation_rules) AS percentage FROM validation_rules vr JOIN rulesets rs ON vr.ruleset_id = rs.ruleset_id GROUP BY rs.description, vr.level_of_problem"
"Quels sont les masques (M57_CA, M57_CFU) avec le plus grand nombre de règles d'extraction associées ?","### Step-by-Step Solution:
1. Identify the relevant table: field_rules contains extraction rules associated with document masks.
2. Group the records by mask to count how many rules apply to each mask type.
3. Order the results in descending order of rule count to find the most common masks.
4. Limit the output to the top 5 masks with the highest rule counts.
Here is the resulting SQL query:

SELECT fr.mask, COUNT(*) AS rule_count FROM field_rules fr GROUP BY fr.mask ORDER BY rule_count DESC LIMIT 5"
"Quel est le nombre moyen de règles de validation par règleset, regroupé par année de création des règles ?","### Step-by-Step Solution:
1. Identify the relevant tables: validation_rules and rulesets are needed to link validation rules to their rulesets.
2. Join validation_rules with rulesets on ruleset_id to access creation dates.
3. Extract the year from created_at using strftime('%Y', ...) to group by year.
4. Calculate the average number of rules per ruleset by dividing total rules by distinct ruleset count.
5. Group the final results by year to show the average per year.
Here is the resulting SQL query:

SELECT strftime('%Y', rs.created_at) AS year, COUNT(vr.validation_rule_id) / COUNT(DISTINCT rs.ruleset_id) AS avg_rules_per_ruleset FROM validation_rules vr JOIN rulesets rs ON vr.ruleset_id = rs.ruleset_id GROUP BY year"
"Quels sont les règlesets avec plus de 100 règles de validation, triés par nombre de règles décroissant ?","### Step-by-Step Solution:
1. Identify the relevant tables: validation_rules and rulesets.
2. Join validation_rules with rulesets on ruleset_id to associate rules with their sets.
3. Group by ruleset_id and count validation rules per set.
4. Filter groups with more than 100 rules using HAVING clause.
5. Sort results in descending order by rule count.
Here is the resulting SQL query:

SELECT rs.ruleset_id, rs.description, COUNT(vr.validation_rule_id) AS rule_count FROM validation_rules vr JOIN rulesets rs ON vr.ruleset_id = rs.ruleset_id GROUP BY rs.ruleset_id HAVING rule_count > 100 ORDER BY rule_count DESC"
"Quel est le ratio (validation rules / extraction rules) par masque, pour les règlesets actifs ?","### Step-by-Step Solution:
1. Use field_rules and validation_rules tables to calculate the ratio.
2. Join field_rules with validation_rules on mask and ruleset_id.
3. Filter for specific masks (M57_CA, M57_CFU) in WHERE clause.
4. Calculate ratio as COUNT(validation_rules) / COUNT(field_rules) per mask.
5. Group by mask and return results as floating-point numbers.
Here is the resulting SQL query:

SELECT fr.mask, COUNT(vr.validation_rule_id) * 1.0 / COUNT(fr.extraction_rule_id) AS ratio FROM field_rules fr LEFT JOIN validation_rules vr ON fr.mask = vr.mask AND fr.ruleset_id = vr.ruleset_id WHERE fr.mask IN ('M57_CA', 'M57_CFU') GROUP BY fr.mask"
Quels sont les 3 masques avec le plus haut taux de règles de validation par règleset ?,"### Step-by-Step Solution:
1. Use validation_rules table to count rules per mask.
2. Calculate percentage of total rulesets using subquery in denominator.
3. Group by mask and sort in descending order by percentage.
4. Limit results to top 3 masks.
Here is the resulting SQL query:

SELECT vr.mask, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM rulesets) AS percentage FROM validation_rules vr GROUP BY vr.mask ORDER BY percentage DESC LIMIT 3"
"Quel est le nombre total de règles de validation par règleset, regroupé par type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Identify the relevant tables: validation_rules and rulesets are needed to count validation rules per ruleset.
2. Join validation_rules with rulesets on ruleset_id to associate rules with their ruleset descriptions.
3. Join with documents to filter by budget type (BP/BA) using the mask field.
4. Group results by ruleset description and budget type.
5. Count the number of validation rules per group.
Here is the resulting SQL query:

SELECT rs.description, COUNT(vr.validation_rule_id) AS rule_count FROM validation_rules vr JOIN rulesets rs ON vr.ruleset_id = rs.ruleset_id JOIN documents d ON rs.ruleset_id = d.mask GROUP BY rs.description, d.budget_type"
Quels sont les règlesets avec des règles de validation couvrant plus de 80% des masques M57_CA et M57_CFU ?,"### Step-by-Step Solution:
1. Identify the target tables: rulesets and validation_rules to analyze rule coverage.
2. Join rulesets with validation_rules on ruleset_id to associate rules with their ruleset.
3. Calculate coverage percentage by counting distinct masks covered by validation rules.
4. Divide by total distinct masks (M57_CA and M57_CFU) from field_rules to get percentage.
5. Filter results to show only rulesets with coverage over 80%.
Here is the resulting SQL query:

SELECT rs.ruleset_id, rs.description, COUNT(DISTINCT vr.mask) * 100.0 / (SELECT COUNT(DISTINCT mask) FROM field_rules WHERE mask IN ('M57_CA', 'M57_CFU')) AS coverage_percentage FROM rulesets rs JOIN validation_rules vr ON rs.ruleset_id = vr.ruleset_id GROUP BY rs.ruleset_id HAVING coverage_percentage > 80"
"Quel est le taux de règles de validation par règleset, regroupé par type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Identify the relevant tables: validation_rules and rulesets to calculate rule distribution.
2. Join validation_rules with rulesets on ruleset_id to associate rules with their ruleset descriptions.
3. Join with documents to filter by budget type (BP/BA) using the mask field.
4. Calculate percentage by dividing rule count by total rulesets count.
5. Group results by ruleset description and budget type.
Here is the resulting SQL query:

SELECT rs.description, COUNT(vr.validation_rule_id) * 100.0 / (SELECT COUNT(*) FROM rulesets) AS percentage FROM validation_rules vr JOIN rulesets rs ON vr.ruleset_id = rs.ruleset_id JOIN documents d ON rs.ruleset_id = d.mask GROUP BY rs.description, d.budget_type"
