"id","text_query","sql_query"
"3","Quelle est la valeur moyenne extraite pour chaque champ SAFIR parmi les résultats réussis ?","SELECT er.safir_field_id AS 'Champ_SAFIR', AVG(CAST(er.value AS REAL)) AS 'Valeur_Moyenne' FROM extraction_results er JOIN states s ON er.state_id = s.state_id WHERE s.code = 'SUCCESS' GROUP BY er.safir_field_id"
"4","Combien d'extractions ont été exécutées par état du processus ?","SELECT st.code AS 'Etat_Extraction', COUNT(r.run_id) AS 'Nb_Runs' FROM extraction_runs r JOIN states st ON r.state_id = st.state_id GROUP BY st.code"
"5","Quels documents ont plus de trois avertissements d'extraction ?","SELECT d.document_id AS 'Doc_ID', d.siret AS 'SIRET', COUNT(*) AS 'Nb_Avertissements' FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.message_warning IS NOT NULL GROUP BY d.document_id HAVING COUNT(*) > 3"
"6","Quelle est la date du dernier run d'extraction pour chaque document ?","SELECT d.document_id AS 'Doc_ID', MAX(r.start_time) AS 'Dernier_Run' FROM extraction_runs r JOIN documents d ON r.document_id = d.document_id GROUP BY d.document_id"
"7","Combien de champs SAFIR distincts ont été extraits par jeu de règles ?","SELECT fr.ruleset_id AS 'Jeu_Règles', COUNT(DISTINCT er.safir_field_id) AS 'Nb_Champs_Distincts' FROM extraction_results er JOIN field_rules fr ON er.safir_field_id = fr.safir_field_id GROUP BY fr.ruleset_id"
"10","Quels documents possèdent au moins un résultat d'extraction avec un message d'erreur ?","SELECT DISTINCT d.document_id AS 'Doc_ID', d.siret AS 'SIRET' FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.message_error IS NOT NULL"
"11","Quelle proportion de documents par format d'entrée (pdf, scan, image) ?","SELECT d.format AS 'Format', ROUND(100.0 * COUNT(*) / (SELECT COUNT(*) FROM documents), 2) AS 'Pourcentage' FROM documents d GROUP BY d.format"
"12","Quels champs SAFIR n'ont jamais eu d'extraction réussie ?","SELECT fr.safir_field_id AS 'Champ_SAFIR' FROM field_rules fr LEFT JOIN extraction_results er ON fr.safir_field_id = er.safir_field_id AND er.state_id = (SELECT state_id FROM states WHERE code = 'SUCCESS') WHERE er.result_id IS NULL"
"13","Combien de règles de validation existent par niveau de problème ?","SELECT vr.level_of_problem AS 'Niveau_Problème', COUNT(*) AS 'Nb_Règles' FROM validation_rules vr GROUP BY vr.level_of_problem"
"14","Quels documents en état de succès ont au moins un résultat d'extraction ?","SELECT DISTINCT d.document_id AS Doc_ID, d.siret AS SIRET FROM documents d JOIN states s ON d.state_id = s.state_id JOIN extraction_results er ON d.document_id = er.document_id WHERE s.code = 'SUCCESS'"
"15","Quelle est la moyenne de pages par document pour chaque année budgétaire ?","SELECT d.document_year AS 'Année_Budget', AVG(d.nb_pages) AS 'Pages_Moyennes' FROM documents d GROUP BY d.document_year"
"17","Combien de sections sont associées à chaque document ?","SELECT d.document_id AS 'Doc_ID', COUNT(s.section_id) AS 'Nb_Sections' FROM documents d LEFT JOIN sections s ON d.document_id = s.document_id GROUP BY d.document_id"
"19","Quels masques sont utilisés dans les documents et combien de documents les utilisent chacun ?","SELECT d.mask AS 'Masque', COUNT(*) AS 'Nb_Documents' FROM documents d GROUP BY d.mask"
"20","Quels documents n'ont aucun résultat d'extraction associé ?","SELECT d.document_id AS 'Doc_ID', d.siret AS 'SIRET' FROM documents d LEFT JOIN extraction_results er ON d.document_id = er.document_id WHERE er.result_id IS NULL"
"3","Top 5 des identifiants fonctionnels les plus fréquents dans les résultats d'extraction réussis.","SELECT er.safir_field_id AS 'Identifiant_Fonctionnel', COUNT(*) AS 'Occurrences' FROM extraction_results er JOIN states s ON er.state_id = s.state_id WHERE s.code = 'SUCCESS' GROUP BY er.safir_field_id ORDER BY COUNT(*) DESC LIMIT 5;"
"4","Documents qui ont un SIRET renseigné et qui possèdent au moins un résultat d'extraction avec une valeur supérieure à 1 000.","SELECT DISTINCT d.document_id AS Doc_Avec_SIRET, d.city_name AS Ville FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.siret IS NOT NULL AND d.siret <> '' AND CAST(er.value AS REAL) > 1000;"
"6","Nombre total d'avertissements (message_warning non null) par document, trié du plus élevé au plus bas.","SELECT d.document_id AS 'Identifiant_Document', COUNT(*) AS 'Nb_Avertissements' FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.message_warning IS NOT NULL GROUP BY d.document_id ORDER BY COUNT(*) DESC;"
"7","Règles de champ appliquées aux documents de type 'M57_CA' avec leur définition JSON.","SELECT fr.extraction_rule_id AS 'Regle_ID', fr.safir_field_id AS 'Identifiant_Fonctionnel', fr.definition AS 'Definition_Regle' FROM field_rules fr WHERE fr.mask = 'M57_CA';"
"8","Total des valeurs extraites par année budgétaire (tous les champs).","SELECT d.document_year AS Annee_Budget, SUM(CAST(er.value AS REAL)) AS Total_Values FROM extraction_results er JOIN documents d ON er.document_id = d.document_id GROUP BY d.document_year;"
"10","Nombre de champs associés à chaque règle de validation et son niveau de problème.","SELECT vr.validation_rule_id AS Regle_Validation_ID, vr.level_of_problem AS Niveau_Probleme, CASE WHEN json_valid(vr.safir_field_id_list) THEN json_array_length(vr.safir_field_id_list) ELSE 0 END AS Nb_Champs_Associes FROM validation_rules vr;"
"11","Top 3 des villes avec le plus grand nombre de documents traités avec succès.","SELECT d.city_name AS 'Ville', COUNT(*) AS 'Docs_Succes' FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' GROUP BY d.city_name ORDER BY COUNT(*) DESC LIMIT 3;"
"12","Moyenne des valeurs extraites (positives) pour chaque type de budget.","SELECT d.budget_type AS 'Type_Budget', AVG(CAST(er.value AS REAL)) AS 'Moyenne_Valeur' FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE CAST(er.value AS REAL) > 0 GROUP BY d.budget_type;"
"13","Documents au format 'scan' contenant au moins une erreur d'extraction.","SELECT d.document_id AS 'Doc_ID', d.city_name AS 'Ville' FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.format = 'scan' AND er.message_error IS NOT NULL GROUP BY d.document_id;"
"14","Nombre de runs d'extraction par état, avec le nombre de documents associés.","SELECT s.code AS 'Etat_Run', COUNT(DISTINCT er.run_id) AS 'Nb_Runs', COUNT(DISTINCT er.document_id) AS 'Nb_Documents' FROM extraction_runs er JOIN states s ON er.state_id = s.state_id GROUP BY s.code;"
"16","Nombre total de règles de champ définies par masque de document.","SELECT fr.mask AS 'Masque_Document', COUNT(*) AS 'Nb_Rules_Champ' FROM field_rules fr GROUP BY fr.mask;"
"18","Répartition en pourcentage des états de documents par rapport au total.","SELECT s.code AS 'Etat_Document', COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents) AS 'Pourcentage' FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY s.code;"
"20","Nombre de champs distincts extraits par document, trié du plus élevé (top 5).","SELECT d.document_id AS 'Doc_ID', COUNT(DISTINCT er.safir_field_id) AS 'Nb_Champs_Distincts' FROM extraction_results er JOIN documents d ON er.document_id = d.document_id GROUP BY d.document_id ORDER BY COUNT(DISTINCT er.safir_field_id) DESC LIMIT 5;"
"1","Quel nombre de documents par ville ont été traités avec succès ?","SELECT d.city_name AS 'Ville', COUNT(d.document_id) AS 'Nb_Documents' FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' GROUP BY d.city_name ORDER BY COUNT(d.document_id) DESC;"
"4","Quels sont les 5 champs SAFIR qui ont généré le plus d’erreurs d’extraction ?","SELECT er.safir_field_id AS 'Champ_Safir', COUNT(*) AS 'Nb_Erreurs' FROM extraction_results er WHERE er.message_error IS NOT NULL GROUP BY er.safir_field_id ORDER BY COUNT(*) DESC LIMIT 5;"
"5","Combien de runs d’extraction sont associés à chaque document lorsqu’ils sont en cours de traitement ?","SELECT d.document_id AS 'Doc_ID', COUNT(r.run_id) AS 'Nb_Runs' FROM documents d JOIN extraction_runs r ON d.document_id = r.document_id JOIN states s ON r.state_id = s.state_id WHERE s.code = 'PROCESSING' GROUP BY d.document_id;"
"6","Quels documents possèdent au moins un résultat d’extraction avec un avertissement ?","SELECT DISTINCT d.document_id AS 'Doc_ID', d.city_name AS 'Ville' FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.message_warning IS NOT NULL;"
"7","Quels masques différents sont utilisés dans les documents dont le traitement a échoué ?","SELECT DISTINCT d.mask AS 'Masque' FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'ERROR';"
"8","Pour chaque jeu de règles, combien de règles d’extraction et de validation sont définies ?","SELECT rs.ruleset_id AS 'Regleset', (SELECT COUNT(*) FROM field_rules fr WHERE fr.ruleset_id = rs.ruleset_id) AS 'Nb_Rules_Extraction', (SELECT COUNT(*) FROM validation_rules vr WHERE vr.ruleset_id = rs.ruleset_id) AS 'Nb_Rules_Validation' FROM rulesets rs;"
"11","Combien de résultats d’extraction existent pour chaque état du système ?","SELECT s.code AS 'Etat', COUNT(er.result_id) AS 'Nb_Resultats' FROM extraction_results er JOIN states s ON er.state_id = s.state_id GROUP BY s.code;"
"12","Quels documents n’ont aucun résultat d’extraction associé ?","SELECT d.document_id AS 'Doc_ID', d.city_name AS 'Ville' FROM documents d LEFT JOIN extraction_results er ON d.document_id = er.document_id WHERE er.result_id IS NULL;"
"13","Quel est le JSON de configuration du dernier run d’extraction pour chaque document ?","SELECT d.document_id AS 'Doc_ID', r.config AS 'Config_JSON' FROM documents d JOIN extraction_runs r ON d.document_id = r.document_id WHERE r.start_time = (SELECT MAX(start_time) FROM extraction_runs WHERE document_id = d.document_id);"
"15","Quel total de pages a été traité chaque année pour les documents réussis ?","SELECT d.document_year AS 'Annee', SUM(d.nb_pages) AS 'Total_Pages' FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' GROUP BY d.document_year;"
"16","Quels documents affichent le masque M57_CA avec un type de budget autre que primitif (par ex. 'BA') ?","SELECT d.document_id AS 'Doc_ID', d.city_name AS 'Ville' FROM documents d WHERE d.mask = 'M57_CA' AND d.budget_type <> 'BP';"
"17","Quels résultats d’extraction contiennent des valeurs qui ne sont pas numériques ?","SELECT er.result_id AS 'Resultat_ID', er.value AS 'Valeur' FROM extraction_results er WHERE er.value NOT GLOB '*[0-9]*' OR er.value = '';"
"18","Combien de champs SAFIR distincts ont été extraits pour chaque document ?","SELECT d.document_id AS 'Doc_ID', COUNT(DISTINCT er.safir_field_id) AS 'Nb_Champs_Distincts' FROM documents d JOIN extraction_results er ON d.document_id = er.document_id GROUP BY d.document_id;"
"20","Quels sont les 3 documents dont la somme des valeurs numériques extraites est la plus élevée ?","SELECT d.document_id AS 'Doc_ID', SUM(CAST(er.value AS FLOAT)) AS 'Somme_Valeurs' FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.value <> '' GROUP BY d.document_id ORDER BY Somme_Valeurs DESC LIMIT 3;"
"3","Quel est le dernier run d'extraction lancé pour chaque document, avec son état ?","SELECT d.document_id AS 'Document', r.run_id AS 'Dernier_Run', r.start_time AS 'Heure_Début', s.code AS 'État_Run' FROM documents d JOIN (SELECT document_id, MAX(start_time) AS max_time FROM extraction_runs GROUP BY document_id) mr ON d.document_id = mr.document_id JOIN extraction_runs r ON r.document_id = d.document_id AND r.start_time = mr.max_time JOIN states s ON r.state_id = s.state_id;"
"4","Quels champs SAFIR ont généré au moins une erreur d'extraction, et combien d'erreurs pour chaque ?","SELECT er.safir_field_id AS 'Champ_SAFIR', COUNT(*) AS 'Nb_Erreurs' FROM extraction_results er WHERE er.message_error IS NOT NULL AND er.message_error <> '' GROUP BY er.safir_field_id HAVING COUNT(*) >= 1;"
"5","Quelles villes ont soumis des documents associés à une règle de validation de niveau ECHEC ?","SELECT DISTINCT d.city_name AS 'Ville' FROM documents d JOIN validation_rules vr ON d.mask = vr.mask WHERE vr.level_of_problem = 'ECHEC';"
"7","Quelles sont les 3 villes avec le plus de documents en état d'erreur ?","SELECT d.city_name AS 'Ville', COUNT(*) AS 'Nb_Documents' FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'ERROR' GROUP BY d.city_name ORDER BY COUNT(*) DESC LIMIT 3;"
"8","Combien de runs d'extraction ont été exécutés par format de document pour l'année 2023 ?","SELECT d.format AS 'Format', COUNT(r.run_id) AS 'Nb_Runs' FROM extraction_runs r JOIN documents d ON r.document_id = d.document_id WHERE d.document_year = '2023' GROUP BY d.format;"
"9","Quels champs SAFIR sont définis dans plusieurs masques différents, et combien de masques pour chaque ?","SELECT fr.safir_field_id AS 'Champ_SAFIR', COUNT(DISTINCT fr.mask) AS 'Nb_Masques' FROM field_rules fr GROUP BY fr.safir_field_id HAVING COUNT(DISTINCT fr.mask) > 1;"
"10","Quels documents n'ont aucun résultat d'extraction associé, avec leur ville ?","SELECT d.document_id AS 'Identifiant_Document', d.city_name AS 'Ville' FROM documents d LEFT JOIN extraction_results er ON d.document_id = er.document_id WHERE er.result_id IS NULL;"
"12","Combien de règles de champ sont associées à chaque jeu de règles ?","SELECT rs.ruleset_id AS 'Jeu_Règles', COUNT(fr.extraction_rule_id) AS 'Nb_Règles_Champ' FROM rulesets rs LEFT JOIN field_rules fr ON rs.ruleset_id = fr.ruleset_id GROUP BY rs.ruleset_id;"
"13","Quel est le nombre d'avertissements par ville pour les documents contenant un message d'avertissement ?","SELECT d.city_name AS 'Ville', COUNT(*) AS 'Nb_Avertissements' FROM documents d WHERE d.warning_message IS NOT NULL AND d.warning_message <> '' GROUP BY d.city_name;"
"14","Afficher tous les résultats d'extraction avec leurs feedbacks éventuels, en montrant la valeur initiale, la valeur corrigée le cas échéant et le commentaire","SELECT er.result_id AS 'Resultat_ID', er.value AS 'Valeur_Initiale', rf.corrected_value AS 'Valeur_Corrigée', rf.comment AS 'Commentaire' FROM extraction_results er LEFT JOIN resultfeedbacks rf ON er.result_id = rf.result_id;"
"15","Quelle est la répartition des états de documents selon le type de budget ?","SELECT d.budget_type AS 'Type_Budget', s.code AS 'État_Document', COUNT(*) AS 'Nb_Documents' FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY d.budget_type, s.code;"
"16","Quel est le résultat d'extraction le plus récent pour chaque champ SAFIR ?","SELECT er.safir_field_id AS 'Champ_SAFIR', er.result_id AS 'Resultat_ID', er.value AS 'Valeur', er.created_at AS 'Date_Création' FROM extraction_results er JOIN (SELECT safir_field_id, MAX(created_at) AS max_date FROM extraction_results GROUP BY safir_field_id) mr ON er.safir_field_id = mr.safir_field_id AND er.created_at = mr.max_date;"
"17","Quels documents ont le masque M57_CA mais sont au format pdf, avec leur lien S3 ?","SELECT d.document_id AS 'Identifiant_Document', d.link_bucketS3 AS 'Lien_S3' FROM documents d WHERE d.mask = 'M57_CA' AND d.format = 'pdf';"
"4","Identifiez les documents contenant au moins un avertissement dans les résultats d'extraction.","SELECT DISTINCT d.document_id AS 'Document' FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.message_warning IS NOT NULL AND er.message_warning <> '';"
"6","Récupérez la configuration JSON du dernier run d'extraction pour chaque document.","SELECT d.document_id AS 'Document', (SELECT config FROM extraction_runs erun WHERE erun.document_id = d.document_id ORDER BY erun.start_time DESC LIMIT 1) AS 'Configuration' FROM documents d;"
"7","Calculez le total des valeurs extraites pour chaque type de masque (M57_CA, M57_CFU, etc.) pour l'année 2023.","SELECT d.mask AS 'Masque', SUM(CAST(er.value AS REAL)) AS 'Total_Valeur' FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.document_year = '2023' GROUP BY d.mask;"
"9","Identifiez les 5 champs SAFIR avec la plus grande somme de valeurs extraites (tous documents).","SELECT er.safir_field_id AS 'Champ', SUM(CAST(er.value AS REAL)) AS 'Somme_Valeur' FROM extraction_results er GROUP BY er.safir_field_id ORDER BY SUM(CAST(er.value AS REAL)) DESC LIMIT 5;"
"10","Comptez le nombre de documents distincts par état du document.","SELECT s.code AS 'Etat_Document', COUNT(DISTINCT d.document_id) AS 'Nb_Documents' FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY s.code;"
"11","Affichez tous les résultats d'extraction avec leurs feedbacks éventuels, en indiquant la valeur originale, le commentaire et, le cas échéant, la valeur corrigée (affichez NULL si aucun feedback n'existe).","SELECT er.result_id AS Resultat, er.value AS Valeur_Originale, f.comment AS Commentaire, f.corrected_value AS Valeur_Corrigee FROM extraction_results er LEFT JOIN resultfeedbacks f ON er.result_id = f.result_id;"
